student_id,academic_year,week_number,module_code,semester,attendance_rate,participation_score,academic_engagement,social_engagement,stress_level
561,1047-48,9,4.3.39.01,1,0.7021808733290786,0.5284769969242795,0.8039387874723186,0.7268790769500333,0.3355816959165805
561,1047-48,9,4.3.39.02,2,0.7702931642733577,0.5999201544912782,0.8116872681936975,0.6429610677931286,0.3999795733980646
561,1047-48,10,4.3.39.01,1,0.7967839587172487,0.5162356178231341,0.7807844401499293,0.5237601630504626,0.7237839652023407
561,1047-48,10,4.3.39.02,2,0.8009017447021796,0.4685682578400404,0.7167988098768036,0.6491826787715952,0.6442049808960553
561,1047-48,11,4.3.39.01,1,0.7455612338209238,0.4151122088633238,0.7670462249667657,0.5668085541753585,0.6463525156637033
561,1047-48,11,4.3.39.02,2,0.8041391676603961,0.4609226946923977,0.7647129124861705,0.6474948751568738,0.5903572790419853
561,1047-48,12,4.3.39.01,1,0.8999042614368786,0.6509759485757957,0.8760784320474361,0.6602747981692269,0.5156124635887122
561,1047-48,12,4.3.39.02,2,0.95,0.5867256988942388,0.913441777837675,0.7706987325673273,0.4732781372036536
562,1047-48,1,4.4.43.01,1,0.2560394908034032,0.1314446198427404,0.3159138706688953,0.3523969405420378,0.95
562,1047-48,1,4.4.43.02,2,0.224341053312947,0.1866497368135388,0.326067582120092,0.3281869091725899,0.95
562,1047-48,2,4.4.43.01,1,0.1646926131459017,0.1532444941279526,0.3167110237540215,0.3020718252057686,0.95
562,1047-48,2,4.4.43.02,2,0.2940778457803031,0.1936558095789464,0.2949586485131624,0.283768889132003,0.95
562,1047-48,3,4.4.43.01,1,0.6867901798538628,0.6845071007414425,0.7198019222542972,0.8397290129298423,0.5767780439342788
562,1047-48,3,4.4.43.02,2,0.6913372945593268,0.6070990178522447,0.7711155497422147,0.8300809728664029,0.6399225904115995
562,1047-48,4,4.4.43.01,1,0.376567645928528,0.4046881873516187,0.4939548750218925,0.5304527995971687,0.7141896254571946
562,1047-48,4,4.4.43.02,2,0.3242736695658487,0.3462356234070565,0.5504379194097759,0.5839662889966367,0.7140288449301131
562,1047-48,5,4.4.43.01,1,0.2188901484517025,0.2760091016097697,0.2836446254935009,0.4620085961473211,0.95
562,1047-48,5,4.4.43.02,2,0.2975553048968045,0.2184482825792165,0.355659883318509,0.4123501305481808,0.95
562,1047-48,6,4.4.43.01,1,0.2576779633843703,0.2866526909327923,0.3274653138717382,0.4289932696137993,0.95
562,1047-48,6,4.4.43.02,2,0.3010634158122809,0.2748536806789402,0.3482560375406588,0.466566946003353,0.95
562,1047-48,7,4.4.43.01,1,0.3822256907910734,0.4375899995606873,0.4546285196707259,0.5961042860455033,0.8733985727836602
562,1047-48,7,4.4.43.02,2,0.4428569026030977,0.423847250041442,0.4914675994882665,0.6044297667233438,0.8672389025491233
562,1047-48,8,4.4.43.01,1,0.6048918404465797,0.544433010819213,0.6633765864169322,0.7645899183253698,0.7410673819278
562,1047-48,8,4.4.43.02,2,0.4909217285268374,0.5652107774920934,0.7092455692488798,0.7373658426675682,0.7476275778062693
562,1047-48,9,4.4.43.01,1,0.478147319782689,0.5047438520609693,0.6302634820149411,0.773392041339004,0.704953394035842
562,1047-48,9,4.4.43.02,2,0.516084951049122,0.4945722086233265,0.6543638610228014,0.5439474042215194,0.65982763184016
562,1047-48,10,4.4.43.01,1,0.5380791547387458,0.4960271968333694,0.6258772685191092,0.644509935476823,0.8523635783989975
562,1047-48,10,4.4.43.02,2,0.5755567788582391,0.4954866225276557,0.6876547075389972,0.6620308701734527,0.8065087550884888
562,1047-48,11,4.4.43.01,1,0.5472358783294541,0.444018329933025,0.5828688993026148,0.7076949830054794,0.8770217732439807
562,1047-48,11,4.4.43.02,2,0.4981342906341111,0.4389027266150296,0.7192621028171308,0.6444329331485495,0.8738510990593251
562,1047-48,12,4.4.43.01,1,0.7851740711407427,0.7573309744072206,0.780400939971315,0.7948946645509163,0.7170856663689387
562,1047-48,12,4.4.43.02,2,0.7629450349254527,0.659629978575969,0.8500404103531315,0.95,0.7149198296551739
563,1047-48,1,1.2.4.01,1,0.7170749700147457,0.347839074076488,0.6087850014290153,0.5267327087251149,0.4796496398698572
563,1047-48,1,1.2.4.02,1,0.736818427675193,0.4410656032015901,0.5943904135013192,0.4464481883611362,0.6528603967033462
563,1047-48,1,1.2.4.03,2,0.7469223809898314,0.286171720139282,0.6747353441376108,0.43739051719349,0.4736224154780404
563,1047-48,2,1.2.4.01,1,0.642874861979525,0.3375915839559954,0.6253842878200936,0.3590851238791193,0.5260575759352174
563,1047-48,2,1.2.4.02,1,0.6959668830005573,0.2941493865430042,0.5071866340048629,0.5207485110921706,0.5517496373375907
563,1047-48,2,1.2.4.03,2,0.6003214070927935,0.3110470728345322,0.6277523074473086,0.4709481629037662,0.589153831630751
563,1047-48,3,1.2.4.01,1,0.8569626941333695,0.3938644029464755,0.6491172074420121,0.4756913435878503,0.5014495788548965
563,1047-48,3,1.2.4.02,1,0.7325830876318393,0.3589403349108973,0.6047543518875245,0.5840089433848635,0.3958928737094166
563,1047-48,3,1.2.4.03,2,0.7390356081524337,0.412496560886415,0.5976920660394862,0.5469094283077619,0.4649718631993574
563,1047-48,4,1.2.4.01,1,0.8027468680403429,0.4335678709866408,0.602434655285281,0.4896528019659595,0.5413620640826725
563,1047-48,4,1.2.4.02,1,0.6950651567019344,0.3681143092446018,0.7491645217843573,0.5686067537677912,0.4404443006850166
563,1047-48,4,1.2.4.03,2,0.7082958460368689,0.471015019897731,0.7441105259776277,0.536712218707385,0.4535859692863936
563,1047-48,5,1.2.4.01,1,0.7949421415613878,0.3752105296002344,0.6750433293335873,0.4774454418586543,0.3874990058428042
563,1047-48,5,1.2.4.02,1,0.7863740019019252,0.3087515801247201,0.5677397711455603,0.5714155094528985,0.4966973594690219
563,1047-48,5,1.2.4.03,2,0.7372614820420035,0.4362674878907074,0.6722682816184301,0.5977570593705928,0.4038578132666686
563,1047-48,6,1.2.4.01,1,0.9365011351597164,0.5100497079943949,0.7410322346806572,0.6469060770051669,0.2997324247171015
563,1047-48,6,1.2.4.02,1,0.9281205813466524,0.6252973374787977,0.7909607598592685,0.6669331454211709,0.5344843504148309
563,1047-48,6,1.2.4.03,2,0.8963845255218799,0.4256853584549901,0.7440847296117938,0.5663962956521821,0.470448043088144
563,1047-48,7,1.2.4.01,1,0.95,0.567936670805454,0.8693512873530023,0.727031613645075,0.3277187694770096
563,1047-48,7,1.2.4.02,1,0.95,0.632018575761425,0.8042118885531161,0.7379175561508632,0.4023096514566625
563,1047-48,7,1.2.4.03,2,0.95,0.5780334885837919,0.8244598766697873,0.7907861548852573,0.3178230891066923
563,1047-48,8,1.2.4.01,1,0.95,0.8953034156585771,0.95,0.8713554507802959,0.2695744411254788
563,1047-48,8,1.2.4.02,1,0.95,0.7184438543022819,0.95,0.8099696394951212,0.2766811969800975
563,1047-48,8,1.2.4.03,2,0.95,0.7571260984678705,0.95,0.843715978595025,0.2473704694063999
563,1047-48,9,1.2.4.01,1,0.95,0.6067901826244079,0.6953438785397116,0.6327431226062274,0.1743300635607414
563,1047-48,9,1.2.4.02,1,0.95,0.5891216271893508,0.8289790436547192,0.6103439864419684,0.2278887704584187
563,1047-48,9,1.2.4.03,2,0.95,0.6029256357657363,0.9093601930072788,0.7138434880597091,0.2447433021704675
563,1047-48,10,1.2.4.01,1,0.95,0.5710507744006819,0.8141841065989032,0.7700917931505529,0.4361457686875961
563,1047-48,10,1.2.4.02,1,0.8852912693914521,0.5363412499291715,0.812449113706705,0.6209587843735433,0.5248459998511726
563,1047-48,10,1.2.4.03,2,0.8416334105807124,0.5747126287811107,0.8866265120722825,0.6676290905425555,0.4751088828661189
563,1047-48,11,1.2.4.01,1,0.8600130986323552,0.5822339533601306,0.7351288581621392,0.5825331416555397,0.6615753502557502
563,1047-48,11,1.2.4.02,1,0.95,0.576144519215224,0.7392428883863515,0.6287707098729775,0.5030537507316587
563,1047-48,11,1.2.4.03,2,0.95,0.5799898471597349,0.7837837268712379,0.6563880464901835,0.5864435294001568
563,1047-48,12,1.2.4.01,1,0.7746801763740199,0.3792829616704042,0.7182639511881377,0.4016433083514485,0.5799481926137694
563,1047-48,12,1.2.4.02,1,0.7138914042268478,0.3234112872527567,0.7276525059390697,0.4487570186654053,0.6213111103462503
563,1047-48,12,1.2.4.03,2,0.8184558384594756,0.408517893007378,0.6275935234470086,0.4371539121746892,0.5853042108209547
564,1047-48,1,3.2.30.01,1,0.8155048182452738,0.4558573248564057,0.7026813197619435,0.5210575664582549,0.5347192094017298
564,1047-48,1,3.2.30.02,2,0.7992047915506131,0.4261595096205119,0.6967046165438374,0.4555071777155817,0.4627282949115253
564,1047-48,2,3.2.30.01,1,0.8411514809338859,0.4328657307716301,0.6610419018168984,0.4695002489944717,0.450356563722856
564,1047-48,2,3.2.30.02,2,0.6815991487657893,0.3987284301350891,0.7468309561666495,0.4632811970284206,0.5008372725121107
564,1047-48,3,3.2.30.01,1,0.5995429501007312,0.3140006928841894,0.4863090054135941,0.389281297413968,0.638746087464008
564,1047-48,3,3.2.30.02,2,0.6701734444429519,0.4053061572882249,0.605288027918577,0.356775683140082,0.6268400095940042
564,1047-48,4,3.2.30.01,1,0.8604191395943648,0.4132634432434219,0.7408737742307034,0.5010034953427862,0.4167743404561752
564,1047-48,4,3.2.30.02,2,0.7491749271441821,0.3725250735421237,0.8166413182551063,0.54276895717733,0.4849126552702544
564,1047-48,5,3.2.30.01,1,0.6808604761219147,0.3943991905929153,0.5308041271820658,0.3823650554304448,0.6798566020335983
564,1047-48,5,3.2.30.02,2,0.5721129858186711,0.3117907769998983,0.5322474611319654,0.3191610160564657,0.566437552623003
564,1047-48,6,3.2.30.01,1,0.6789048998902989,0.3650102994220091,0.5515692473252252,0.4381630335312275,0.748532225595215
564,1047-48,6,3.2.30.02,2,0.6002468807877035,0.3577189877454577,0.699192063718244,0.423020285723251,0.7855535352754697
564,1047-48,7,3.2.30.01,1,0.7226783484139757,0.448131416978203,0.6620870232706505,0.4731708171120772,0.7454780077395354
564,1047-48,7,3.2.30.02,2,0.8185962980691964,0.4487298466974239,0.6759148557238843,0.4285066788201521,0.6480760616511645
564,1047-48,8,3.2.30.01,1,0.7673927066203041,0.4879228359588412,0.7582339322215412,0.5606606140383518,0.6240101487882055
564,1047-48,8,3.2.30.02,2,0.797973508286649,0.5969446501886521,0.7062973963558623,0.5595418467450316,0.5674427104689709
564,1047-48,9,3.2.30.01,1,0.750174175783199,0.319507568616339,0.6766940822375825,0.5277891331457407,0.5291015461986984
564,1047-48,9,3.2.30.02,2,0.8305309279382849,0.4295808236338161,0.7275585181036047,0.5934510747867731,0.5171152436126858
564,1047-48,10,3.2.30.01,1,0.8711559612090629,0.3709520008685629,0.650065725001543,0.6577055906853465,0.7010340634636375
564,1047-48,10,3.2.30.02,2,0.8051616077927878,0.3766672024550861,0.7108490588563021,0.5410893900735888,0.7227056453898796
564,1047-48,11,3.2.30.01,1,0.9451454863056838,0.4740702730323398,0.7508421246833661,0.6469244363319218,0.5190684634488584
564,1047-48,11,3.2.30.02,2,0.8777833510524793,0.5824834317246708,0.9207338526437387,0.6941112440573638,0.5407531904368981
564,1047-48,12,3.2.30.01,1,0.6812400211861319,0.2565947854280762,0.6020970652484354,0.3454060234030729,0.8042519765913181
564,1047-48,12,3.2.30.02,2,0.7361767198463716,0.274847193275908,0.5890335417567129,0.3737144007936332,0.776256603515137
565,1047-48,1,3.2.29.01,1,0.4729974213043548,0.5036190670845937,0.4969843856116058,0.6680267930137006,0.7354053014461693
565,1047-48,1,3.2.29.02,2,0.6022577348392446,0.5434774469958715,0.4937724756654911,0.7173302454336858,0.7091160833790517
565,1047-48,2,3.2.29.01,1,0.5239064669693089,0.49989947849394,0.4947204901625466,0.7170286686204663,0.630329071651048
565,1047-48,2,3.2.29.02,2,0.4957116847993885,0.4509695195655676,0.5592352352461311,0.7521739569719237,0.6945642209174229
565,1047-48,3,3.2.29.01,1,0.6402774122183365,0.7362241970655864,0.7000465225574575,0.8494254113184534,0.55653903036385
565,1047-48,3,3.2.29.02,2,0.5756578175914809,0.6230864746868392,0.747171519482981,0.8027052916491225,0.586076297297202
565,1047-48,4,3.2.29.01,1,0.586468623603294,0.8343921141604603,0.7918155777906933,0.8653928308963105,0.4973961010749463
565,1047-48,4,3.2.29.02,2,0.7590915459453883,0.6706526763193664,0.8515563698952499,0.9073694041005408,0.429310484393619
565,1047-48,5,3.2.29.01,1,0.5123889378640842,0.5795190172432982,0.5794476282419917,0.7441545918445552,0.6564206117226085
565,1047-48,5,3.2.29.02,2,0.4994229056287192,0.6977276846201197,0.6407093063936666,0.6817729710789885,0.576491365347455
565,1047-48,6,3.2.29.01,1,0.6584409658028616,0.7018030740531302,0.7452413697360193,0.946854977994722,0.6635688005695266
565,1047-48,6,3.2.29.02,2,0.652969121137555,0.7456627657759473,0.6788501870180079,0.8297214713004076,0.6947518591428572
565,1047-48,7,3.2.29.01,1,0.7877192417250809,0.9129935917372832,0.9091027374502052,0.95,0.3713250281470256
565,1047-48,7,3.2.29.02,2,0.9445148667411656,0.8635247585364972,0.9110149821703174,0.95,0.4381815146277776
565,1047-48,8,3.2.29.01,1,0.5755000947615424,0.6337058811192161,0.5500363103798881,0.7961028203022356,0.6837239913314244
565,1047-48,8,3.2.29.02,2,0.4453727452872338,0.6142986711977931,0.7062016401934854,0.8794716946840765,0.6655509928645931
565,1047-48,9,3.2.29.01,1,0.4422647204871344,0.6148524759749717,0.4365381613608647,0.7511865607537147,0.732280685779656
565,1047-48,9,3.2.29.02,2,0.5046679664945676,0.5702739805009236,0.4647223616323301,0.6768868554070027,0.7063567907712829
565,1047-48,10,3.2.29.01,1,0.774049614368032,0.8429866844922008,0.7592979014986502,0.9428969651536212,0.5712411859541073
565,1047-48,10,3.2.29.02,2,0.818740969063796,0.770531490963265,0.8648080369813805,0.95,0.546762048434892
565,1047-48,11,3.2.29.01,1,0.3771256714398902,0.4755962898484601,0.4760952431730581,0.6625660537003911,0.95
565,1047-48,11,3.2.29.02,2,0.3584106154428505,0.520407361969809,0.5200642495281497,0.5851089297204437,0.8999012995346791
565,1047-48,12,3.2.29.01,1,0.344978975634146,0.4064471760749852,0.4348706906728527,0.5466151539432446,0.95
565,1047-48,12,3.2.29.02,2,0.4030811693774594,0.4080298779245628,0.4962578610279479,0.4540381373614438,0.95
566,1047-48,1,2.4.25.01,1,0.9334853430670662,0.4424791946568057,0.7847370896633349,0.4345714443009297,0.3805781285323802
566,1047-48,1,2.4.25.02,2,0.8389631286493398,0.4115158210715032,0.6823554204672146,0.4994241759724267,0.2636174338072363
566,1047-48,2,2.4.25.01,1,0.8402068084456915,0.3695047951661417,0.5812376129800105,0.4776736489301003,0.4312238327375723
566,1047-48,2,2.4.25.02,2,0.8839016717320974,0.468493314041739,0.7608138563745147,0.5480769399240258,0.400839811983493
566,1047-48,3,2.4.25.01,1,0.7744700583238934,0.3398585079117195,0.4773403538165259,0.4251862031097418,0.5351224475591668
566,1047-48,3,2.4.25.02,2,0.6558130380813108,0.3731134235226709,0.4927509457977077,0.4184665515246712,0.5349236683014607
566,1047-48,4,2.4.25.01,1,0.6334820428137506,0.173193073886785,0.4855594293513458,0.2694511221101583,0.5937098651788435
566,1047-48,4,2.4.25.02,2,0.5955245972702364,0.1538438958704698,0.4114937561172073,0.2885586182926855,0.4432964933383152
566,1047-48,5,2.4.25.01,1,0.6768613239560433,0.3154196547067296,0.6401094097190848,0.4470000562132119,0.4254304603180297
566,1047-48,5,2.4.25.02,2,0.7387277790212748,0.2877980911326797,0.6470938796039298,0.5358967776937827,0.4815673395040371
566,1047-48,6,2.4.25.01,1,0.7729947707808091,0.3803936594230416,0.7001171628575492,0.4844680636260656,0.5198479487710236
566,1047-48,6,2.4.25.02,2,0.7527238769328032,0.4213039870604191,0.6688575105037148,0.6168480351729508,0.5329564609261063
566,1047-48,7,2.4.25.01,1,0.7925686614904802,0.2794949199910254,0.5249641408921626,0.5100406886229434,0.6446639223534469
566,1047-48,7,2.4.25.02,2,0.5751686967652111,0.3157194496820844,0.4968910379836802,0.365536134019063,0.7273777516125259
566,1047-48,8,2.4.25.01,1,0.6909342777649126,0.2934238134902518,0.6712344347272803,0.4745314562237988,0.6610922636278697
566,1047-48,8,2.4.25.02,2,0.6809687625152154,0.3429059068903912,0.5836498684020869,0.4626619716467488,0.6753126294250997
566,1047-48,9,2.4.25.01,1,0.8662977989056784,0.4073101603651332,0.7583552307740707,0.5743423971673871,0.2844892029561555
566,1047-48,9,2.4.25.02,2,0.817159128183707,0.5110178313418762,0.6606069577846142,0.6744871076426365,0.2939878649374287
566,1047-48,10,2.4.25.01,1,0.5487188008032345,0.1808311768976286,0.6145953481177965,0.3261194639907262,0.7982011244941609
566,1047-48,10,2.4.25.02,2,0.602622681891281,0.2353488229174718,0.4229891533826276,0.3057591322252218,0.802481491840925
566,1047-48,11,2.4.25.01,1,0.6602326622853276,0.259264301924788,0.5724161252917733,0.3688034650623898,0.747530625207761
566,1047-48,11,2.4.25.02,2,0.7107696886006112,0.2859235346916996,0.5398688341942149,0.388043642906091,0.787840306943801
566,1047-48,12,2.4.25.01,1,0.7130739027871826,0.2687578804733412,0.6740538430528809,0.3356932623362509,0.7295691052872023
566,1047-48,12,2.4.25.02,2,0.554680576915308,0.1855603921080018,0.5227961296959043,0.3003675986370132,0.7776337575189972
567,1047-48,1,4.1.35.01,1,0.5827954081501919,0.7022090082503936,0.7043412512465537,0.8433647044419914,0.4851992710285564
567,1047-48,1,4.1.35.02,2,0.5237673092475366,0.642072402034349,0.5944871730562943,0.7899146064539944,0.4969427068226354
567,1047-48,2,4.1.35.01,1,0.677391341097205,0.732616237193844,0.7945451657799141,0.8569228450260509,0.4203652809722621
567,1047-48,2,4.1.35.02,2,0.7054359742171412,0.7549184374642316,0.7314717551356925,0.9490073366333702,0.3460862576920083
567,1047-48,3,4.1.35.01,1,0.7465500271273472,0.8499301807562354,0.8518858376894283,0.95,0.3397781318125591
567,1047-48,3,4.1.35.02,2,0.7932342601063185,0.9158937579982432,0.95,0.95,0.2308156792074198
567,1047-48,4,4.1.35.01,1,0.7466170877441366,0.9278914598721386,0.95,0.95,0.3307418953030882
567,1047-48,4,4.1.35.02,2,0.7720430782030581,0.8659471847677979,0.9282186653339148,0.95,0.2237175199382247
567,1047-48,5,4.1.35.01,1,0.5102088910357614,0.6207662031815222,0.6805474756216174,0.7392530955970866,0.5577349405006934
567,1047-48,5,4.1.35.02,2,0.5586406239262215,0.6859744806383655,0.6558885020687488,0.755452315614237,0.5570880610179123
567,1047-48,6,4.1.35.01,1,0.428635717232179,0.565678698443051,0.568080882880447,0.7108828753577874,0.7003047706286997
567,1047-48,6,4.1.35.02,2,0.4334343029562644,0.5207176286917867,0.6370459440061729,0.7000015993316835,0.7168778593311228
567,1047-48,7,4.1.35.01,1,0.5498922376791135,0.6415371416319994,0.7160963297992866,0.7379372361898006,0.6065110472115135
567,1047-48,7,4.1.35.02,2,0.5928751087354868,0.6520694532699394,0.6637848732817014,0.753022830605435,0.50557817074266
567,1047-48,8,4.1.35.01,1,0.4816622474336856,0.6476711724683966,0.5842234002863343,0.8942040762597315,0.5909267348927733
567,1047-48,8,4.1.35.02,2,0.5295482525282783,0.6705277510268013,0.6985775280505367,0.7713512578847981,0.6582624014658697
567,1047-48,9,4.1.35.01,1,0.5963382050722503,0.8290528001342228,0.6776116432953456,0.8389883383814517,0.4374367624556158
567,1047-48,9,4.1.35.02,2,0.6641415999963899,0.8157332322343078,0.8185195283051105,0.897564433538763,0.3855351718704831
567,1047-48,10,4.1.35.01,1,0.6946555912123403,0.7950505843636176,0.785778114394738,0.9218923060303834,0.5136876899919584
567,1047-48,10,4.1.35.02,2,0.7178324851192834,0.831271892323701,0.7560962863953793,0.9219775026615628,0.5768485839712671
567,1047-48,11,4.1.35.01,1,0.6856242046146472,0.6831917071921143,0.8306639101427533,0.9016202876449412,0.5830577732462252
567,1047-48,11,4.1.35.02,2,0.6881701749018261,0.7914945905279841,0.9221756175807766,0.914470561796058,0.5924564298119175
567,1047-48,12,4.1.35.01,1,0.6797659760293332,0.7870845936592807,0.7037995975987386,0.95,0.5680778786816961
567,1047-48,12,4.1.35.02,2,0.5837753913918867,0.7264450758003986,0.7962657628657579,0.8214231122359531,0.5797958233722702
568,1047-48,1,4.4.42.01,1,0.4971488445148231,0.5045840564822822,0.6068304481527995,0.7115344946193153,0.7030926486356068
568,1047-48,1,4.4.42.02,2,0.4979872290771794,0.50160978142809,0.513496696263215,0.5812143614319025,0.616883427004531
568,1047-48,2,4.4.42.01,1,0.7206410294185631,0.6628300234541177,0.7681631218807817,0.7891504296869566,0.3913804269966995
568,1047-48,2,4.4.42.02,2,0.8368804155644947,0.6672214280024279,0.7787168938212741,0.7774215738798538,0.3431422958962928
568,1047-48,3,4.4.42.01,1,0.9459980097960804,0.8901027941426939,0.9114135003472278,0.95,0.2139234097449817
568,1047-48,3,4.4.42.02,2,0.8753731012732446,0.95,0.95,0.95,0.2410414639165851
568,1047-48,4,4.4.42.01,1,0.92569207172915,0.8065544158567992,0.8312265915515359,0.95,0.3017121461946517
568,1047-48,4,4.4.42.02,2,0.8957402769241783,0.8725954071810278,0.9171190073558328,0.9164709247532874,0.2261581332394069
568,1047-48,5,4.4.42.01,1,0.619738120235358,0.5797122584873624,0.6356020528949297,0.7474096683242778,0.5092679901926406
568,1047-48,5,4.4.42.02,2,0.5784385173211761,0.4651841211981941,0.6623617489120242,0.6929517977982639,0.5262531933107158
568,1047-48,6,4.4.42.01,1,0.3831331734310562,0.3496175555295333,0.5777779669162286,0.5329316445734283,0.7828744765486727
568,1047-48,6,4.4.42.02,2,0.5348977184094718,0.4742206820609256,0.5671432896767049,0.509033805420322,0.7826310615470646
568,1047-48,7,4.4.42.01,1,0.7436332668347501,0.6669386969908465,0.6408647003049384,0.879284620163345,0.6271028693491426
568,1047-48,7,4.4.42.02,2,0.613284012734978,0.6161366815157965,0.6701626612402021,0.7275757226249439,0.6346356343178048
568,1047-48,8,4.4.42.01,1,0.9321639122440696,0.9351738436625928,0.95,0.95,0.3483148428696898
568,1047-48,8,4.4.42.02,2,0.9315239046635412,0.831396349456627,0.8758776126832629,0.95,0.3307304602411631
568,1047-48,9,4.4.42.01,1,0.7000471741859531,0.7116586685986842,0.7577119754126485,0.8981591988861464,0.3834475029257992
568,1047-48,9,4.4.42.02,2,0.7371138326775333,0.711070303084958,0.7085962348637436,0.8328715541593581,0.4342035748392951
568,1047-48,10,4.4.42.01,1,0.7121240066051998,0.6233722787226986,0.6242221144047464,0.7164972809462775,0.8167760093250201
568,1047-48,10,4.4.42.02,2,0.613155098716334,0.5374754422536461,0.669353657945837,0.632691547632813,0.7679945284765093
568,1047-48,11,4.4.42.01,1,0.7663755572513545,0.6802658827389477,0.783050373405917,0.811383367026812,0.6031960106175746
568,1047-48,11,4.4.42.02,2,0.7601928358492969,0.736729538902933,0.8117179338743687,0.741562182382548,0.6355685881838922
568,1047-48,12,4.4.42.01,1,0.5888464934131861,0.5146822126186268,0.4323146611294823,0.6159863984788329,0.8732348562064692
568,1047-48,12,4.4.42.02,2,0.5877479021704651,0.4946306822730671,0.5614576657019831,0.5349206381597416,0.8490684699715016
569,1047-48,1,2.3.22.01,1,0.6517953516519919,0.8080679757486681,0.7921776074298638,0.95,0.3553675235010916
569,1047-48,1,2.3.22.02,2,0.5561843583216514,0.8332115010607427,0.6397213700432984,0.95,0.4758313653228098
569,1047-48,2,2.3.22.01,1,0.4352143502755879,0.665072400998927,0.6451359892981429,0.8335959620092738,0.5139961924577012
569,1047-48,2,2.3.22.02,2,0.4230457845588066,0.6782610872367105,0.590791305479674,0.8541924127823806,0.5152140915016657
569,1047-48,3,2.3.22.01,1,0.3857747610244553,0.6952063272716164,0.5742283970556459,0.7712144585372439,0.5868415760629556
569,1047-48,3,2.3.22.02,2,0.3752745498823381,0.6598501236868538,0.6618431090638911,0.8243866379614598,0.6289894006862464
569,1047-48,4,2.3.22.01,1,0.5492092599799616,0.7865536205955248,0.7028205249983109,0.95,0.420731091701814
569,1047-48,4,2.3.22.02,2,0.5008617186353536,0.871010763295492,0.7607089942329551,0.9034141315355748,0.4596810249471129
569,1047-48,5,2.3.22.01,1,0.5994796550746775,0.9253858715217038,0.836466836192871,0.95,0.4020194012048448
569,1047-48,5,2.3.22.02,2,0.5682565896907547,0.8049774148075108,0.7554780816364909,0.95,0.3375652763912605
569,1047-48,6,2.3.22.01,1,0.4651372043100639,0.8050476157417893,0.6266794588649893,0.8718083667102656,0.6447771802841415
569,1047-48,6,2.3.22.02,2,0.5130776980047004,0.7151377208086312,0.6045757460521369,0.7821203794264082,0.692224078825014
569,1047-48,7,2.3.22.01,1,0.5323106957530059,0.9019702784913104,0.7510920184609455,0.95,0.5121033556378823
569,1047-48,7,2.3.22.02,2,0.5652429038029835,0.95,0.7585521073530479,0.95,0.4444614550502354
569,1047-48,8,2.3.22.01,1,0.4186752298160159,0.6147424455536481,0.5462850218776991,0.8341318013438072,0.6300668031142846
569,1047-48,8,2.3.22.02,2,0.4862035294552183,0.6739025412620784,0.5205297926986318,0.7802790948183184,0.6902064085651618
569,1047-48,9,2.3.22.01,1,0.5924712631116795,0.95,0.905954857494246,0.95,0.1995600154570448
569,1047-48,9,2.3.22.02,2,0.6844939061586691,0.8436509919595114,0.8634469524787918,0.95,0.3022066667114769
569,1047-48,10,2.3.22.01,1,0.4652907004617345,0.7557067504560402,0.7041733118969415,0.9343710093062184,0.6465348478421553
569,1047-48,10,2.3.22.02,2,0.4409946703576402,0.7935575066769889,0.5943328448496475,0.8475099912141554,0.7486306897293932
569,1047-48,11,2.3.22.01,1,0.6842457192133804,0.9342996018089944,0.8012203685763264,0.95,0.4811475765632408
569,1047-48,11,2.3.22.02,2,0.6099756790329465,0.95,0.7827908827182815,0.95,0.4290576839793859
569,1047-48,12,2.3.22.01,1,0.4561510344978762,0.6592085442315633,0.5736140348803902,0.8292112624251938,0.6403283678778282
569,1047-48,12,2.3.22.02,2,0.3988275502969034,0.6514780776470213,0.5625254961773434,0.7802203914396382,0.7412226386657669
570,1047-48,1,4.3.39.01,1,0.4730290051986428,0.5751712926803598,0.7200387134463443,0.6177454959695853,0.6262622558504525
570,1047-48,1,4.3.39.02,2,0.5999503067571903,0.4995673688983177,0.6318325868574721,0.7170693479634552,0.6471364469647559
570,1047-48,2,4.3.39.01,1,0.5382733143262517,0.689949086284881,0.8037342020520739,0.7641674539161125,0.5403737368254908
570,1047-48,2,4.3.39.02,2,0.6077727905381733,0.6151825045442464,0.7604793320971839,0.8393165043603749,0.5619175456027475
570,1047-48,3,4.3.39.01,1,0.4503781421122972,0.5514256956249173,0.7808763841630146,0.7877906993300183,0.5942116034710868
570,1047-48,3,4.3.39.02,2,0.5229358047467277,0.5864746298630836,0.6023160537045542,0.7805084861230552,0.5757682400279673
570,1047-48,4,4.3.39.01,1,0.6274191595842376,0.728194872846939,0.7743172300591303,0.808991851128089,0.5432477882336177
570,1047-48,4,4.3.39.02,2,0.6243874696622139,0.5789840493850694,0.8395543250996605,0.7779406759017172,0.5801762420779506
570,1047-48,5,4.3.39.01,1,0.808899449154625,0.8445017337077856,0.95,0.95,0.3530709665193751
570,1047-48,5,4.3.39.02,2,0.8155696516061276,0.8984274263855224,0.9012034744253982,0.95,0.4095221744795698
570,1047-48,6,4.3.39.01,1,0.5974407114194686,0.7508511776200725,0.95,0.8966218451171103,0.6303593212995408
570,1047-48,6,4.3.39.02,2,0.6225531326722191,0.7275404364063975,0.8231639907893109,0.925407261162926,0.6358130554377709
