student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
6209,1047-48,pass,enrolled,1048-09-01,2.0,68.35,4,4
621,1047-48,pass,enrolled,1048-09-01,3.0,58.65,4,4
6210,1047-48,pass,enrolled,1048-09-01,2.0,55.4,4,4
6211,1047-48,pass,withdrawn,1048-09-01,,44.5,1,1
6212,1047-48,pass,enrolled,1048-09-01,2.0,59.8,4,4
6213,1047-48,pass,enrolled,1048-09-01,2.0,70.28,4,4
6214,1047-48,pass,enrolled,1048-09-01,2.0,55.48,4,4
6215,1047-48,pass,enrolled,1048-09-01,2.0,64.0,3,3
6216,1047-48,pass,enrolled,1048-09-01,2.0,68.05,2,2
6217,1047-48,pass,enrolled,1048-09-01,2.0,59.65,2,2
6218,1047-48,pass,withdrawn,1048-09-01,,54.4,2,2
6219,1047-48,pass,enrolled,1048-09-01,2.0,70.42,4,4
6220,1047-48,pass,enrolled,1048-09-01,2.0,70.72,4,4
6221,1047-48,fail,repeating,1048-09-01,1.0,55.33,3,4
6222,1047-48,pass,enrolled,1048-09-01,2.0,76.65,2,2
6223,1047-48,pass,enrolled,1048-09-01,2.0,70.67,4,4
6224,1047-48,pass,enrolled,1048-09-01,2.0,54.67,4,4
6225,1047-48,pass,enrolled,1048-09-01,2.0,55.3,2,2
6226,1047-48,pass,enrolled,1048-09-01,2.0,63.85,4,4
6227,1047-48,pass,enrolled,1048-09-01,2.0,52.2,4,4
6228,1047-48,pass,enrolled,1048-09-01,2.0,74.0,2,2
6229,1047-48,pass,enrolled,1048-09-01,2.0,61.38,4,4
6230,1047-48,pass,enrolled,1048-09-01,2.0,91.2,1,1
6231,1047-48,pass,withdrawn,1048-09-01,,64.7,1,1
6232,1047-48,pass,enrolled,1048-09-01,2.0,73.7,1,1
6233,1047-48,pass,enrolled,1048-09-01,2.0,72.4,1,1
6234,1047-48,pass,enrolled,1048-09-01,2.0,53.2,1,1
6235,1047-48,pass,enrolled,1048-09-01,2.0,78.0,1,1
6236,1047-48,pass,enrolled,1048-09-01,2.0,54.3,1,1
6237,1047-48,pass,enrolled,1048-09-01,2.0,56.3,4,4
6238,1047-48,pass,enrolled,1048-09-01,2.0,66.47,4,4
6239,1047-48,pass,enrolled,1048-09-01,2.0,54.95,2,2
6240,1047-48,pass,enrolled,1048-09-01,2.0,70.8,1,1
6241,1047-48,pass,enrolled,1048-09-01,2.0,66.55,2,2
6242,1047-48,pass,enrolled,1048-09-01,2.0,51.3,1,1
6243,1047-48,fail,repeating,1048-09-01,1.0,50.1,3,4
6244,1047-48,pass,enrolled,1048-09-01,2.0,54.15,4,4
6245,1047-48,pass,enrolled,1048-09-01,2.0,71.47,4,4
6246,1047-48,pass,enrolled,1048-09-01,2.0,61.45,4,4
6247,1047-48,pass,enrolled,1048-09-01,2.0,57.7,1,1
6248,1047-48,pass,enrolled,1048-09-01,2.0,65.42,4,4
6249,1047-48,fail,repeating,1048-09-01,1.0,58.68,3,4
625,1047-48,pass,enrolled,1048-09-01,3.0,56.12,4,4
6250,1047-48,pass,enrolled,1048-09-01,2.0,70.67,4,4
6251,1047-48,pass,enrolled,1048-09-01,2.0,60.98,4,4
6252,1047-48,pass,enrolled,1048-09-01,2.0,61.75,4,4
6253,1047-48,pass,enrolled,1048-09-01,2.0,55.7,4,4
6254,1047-48,pass,enrolled,1048-09-01,2.0,69.5,1,1
6255,1047-48,pass,enrolled,1048-09-01,2.0,74.05,2,2
6256,1047-48,pass,enrolled,1048-09-01,2.0,61.9,4,4
6257,1047-48,pass,enrolled,1048-09-01,2.0,79.47,4,4
6258,1047-48,pass,enrolled,1048-09-01,2.0,54.9,4,4
6259,1047-48,pass,enrolled,1048-09-01,2.0,69.97,4,4
626,1047-48,pass,enrolled,1048-09-01,3.0,48.07,3,3
6260,1047-48,pass,enrolled,1048-09-01,2.0,66.15,4,4
6261,1047-48,pass,enrolled,1048-09-01,2.0,69.92,4,4
6262,1047-48,pass,enrolled,1048-09-01,2.0,69.83,4,4
6263,1047-48,pass,enrolled,1048-09-01,2.0,60.8,4,4
6264,1047-48,pass,enrolled,1048-09-01,2.0,57.0,1,1
6265,1047-48,fail,withdrawn,1048-09-01,,53.97,2,3
6266,1047-48,pass,enrolled,1048-09-01,2.0,75.3,2,2
6267,1047-48,pass,enrolled,1048-09-01,2.0,66.77,4,4
6268,1047-48,pass,enrolled,1048-09-01,2.0,59.45,4,4
6269,1047-48,fail,repeating,1048-09-01,1.0,50.1,2,3
627,1047-48,pass,enrolled,1048-09-01,3.0,58.7,1,1
6270,1047-48,pass,enrolled,1048-09-01,2.0,62.8,1,1
6271,1047-48,pass,enrolled,1048-09-01,2.0,52.98,4,4
6272,1047-48,pass,enrolled,1048-09-01,2.0,60.13,3,3
6273,1047-48,pass,enrolled,1048-09-01,2.0,59.52,4,4
6274,1047-48,pass,enrolled,1048-09-01,2.0,50.6,1,1
6275,1047-48,pass,enrolled,1048-09-01,2.0,55.1,3,3
6276,1047-48,pass,enrolled,1048-09-01,2.0,70.9,1,1
6277,1047-48,pass,enrolled,1048-09-01,2.0,57.47,3,3
6278,1047-48,pass,enrolled,1048-09-01,2.0,60.35,4,4
6279,1047-48,pass,withdrawn,1048-09-01,,60.6,2,2
628,1047-48,pass,enrolled,1048-09-01,3.0,59.23,4,4
6280,1047-48,pass,enrolled,1048-09-01,2.0,63.9,1,1
6281,1047-48,pass,enrolled,1048-09-01,2.0,52.85,4,4
6282,1047-48,pass,withdrawn,1048-09-01,,71.95,4,4
6283,1047-48,pass,enrolled,1048-09-01,2.0,54.15,4,4
6284,1047-48,pass,enrolled,1048-09-01,2.0,72.6,4,4
6285,1047-48,pass,enrolled,1048-09-01,2.0,58.23,3,3
6286,1047-48,pass,enrolled,1048-09-01,2.0,60.12,4,4
6287,1047-48,pass,withdrawn,1048-09-01,,52.9,4,4
6288,1047-48,pass,enrolled,1048-09-01,2.0,65.0,1,1
6289,1047-48,pass,enrolled,1048-09-01,2.0,50.65,2,2
6290,1047-48,fail,repeating,1048-09-01,1.0,60.05,3,4
6291,1047-48,pass,enrolled,1048-09-01,2.0,62.27,4,4
6292,1047-48,pass,enrolled,1048-09-01,2.0,62.98,4,4
6293,1047-48,pass,enrolled,1048-09-01,2.0,57.6,1,1
6294,1047-48,pass,enrolled,1048-09-01,2.0,72.15,2,2
6295,1047-48,pass,enrolled,1048-09-01,2.0,56.5,2,2
6296,1047-48,pass,enrolled,1048-09-01,2.0,77.1,1,1
6297,1047-48,pass,enrolled,1048-09-01,2.0,61.9,1,1
6298,1047-48,pass,enrolled,1048-09-01,2.0,65.6,1,1
6299,1047-48,pass,enrolled,1048-09-01,2.0,49.03,3,3
63,1047-48,pass,enrolled,1048-09-01,3.0,45.5,4,4
630,1047-48,pass,enrolled,1048-09-01,3.0,69.3,4,4
6300,1047-48,pass,enrolled,1048-09-01,2.0,56.7,2,2
6301,1047-48,pass,enrolled,1048-09-01,2.0,64.5,1,1
6302,1047-48,pass,enrolled,1048-09-01,2.0,59.5,1,1
6303,1047-48,pass,enrolled,1048-09-01,2.0,57.42,4,4
6304,1047-48,pass,enrolled,1048-09-01,2.0,65.33,3,3
6305,1047-48,pass,enrolled,1048-09-01,2.0,70.7,4,4
6306,1047-48,pass,enrolled,1048-09-01,2.0,51.8,2,2
6307,1047-48,pass,enrolled,1048-09-01,2.0,60.55,4,4
6308,1047-48,pass,enrolled,1048-09-01,2.0,76.6,2,2
6309,1047-48,pass,withdrawn,1048-09-01,,55.5,4,4
631,1047-48,pass,enrolled,1048-09-01,3.0,74.88,4,4
6310,1047-48,pass,enrolled,1048-09-01,2.0,67.7,4,4
6311,1047-48,pass,enrolled,1048-09-01,2.0,64.4,1,1
6312,1047-48,fail,withdrawn,1048-09-01,,51.4,1,2
6313,1047-48,pass,enrolled,1048-09-01,2.0,61.6,4,4
6314,1047-48,fail,repeating,1048-09-01,1.0,51.77,3,4
6315,1047-48,pass,enrolled,1048-09-01,2.0,54.7,1,1
6316,1047-48,pass,enrolled,1048-09-01,2.0,56.1,2,2
6317,1047-48,pass,enrolled,1048-09-01,2.0,65.2,1,1
6318,1047-48,pass,enrolled,1048-09-01,2.0,51.3,1,1
6319,1047-48,pass,enrolled,1048-09-01,2.0,55.4,4,4
6320,1047-48,pass,enrolled,1048-09-01,2.0,47.05,2,2
6321,1047-48,pass,enrolled,1048-09-01,2.0,60.3,2,2
6322,1047-48,pass,enrolled,1048-09-01,2.0,75.15,2,2
6323,1047-48,fail,repeating,1048-09-01,1.0,47.65,3,4
6324,1047-48,pass,enrolled,1048-09-01,2.0,56.87,3,3
6325,1047-48,pass,enrolled,1048-09-01,2.0,63.15,2,2
6326,1047-48,pass,enrolled,1048-09-01,2.0,70.03,4,4
6327,1047-48,pass,enrolled,1048-09-01,2.0,56.4,1,1
6328,1047-48,pass,enrolled,1048-09-01,2.0,63.02,4,4
6329,1047-48,pass,enrolled,1048-09-01,2.0,53.72,4,4
6330,1047-48,pass,enrolled,1048-09-01,2.0,74.97,4,4
6331,1047-48,pass,enrolled,1048-09-01,2.0,58.2,2,2
6332,1047-48,pass,enrolled,1048-09-01,2.0,55.52,4,4
6333,1047-48,pass,enrolled,1048-09-01,2.0,65.8,4,4
6334,1047-48,pass,enrolled,1048-09-01,2.0,54.95,4,4
6335,1047-48,pass,enrolled,1048-09-01,2.0,66.9,1,1
6336,1047-48,pass,enrolled,1048-09-01,2.0,61.33,4,4
6337,1047-48,pass,enrolled,1048-09-01,2.0,58.77,3,3
6338,1047-48,pass,enrolled,1048-09-01,2.0,67.6,2,2
6339,1047-48,pass,withdrawn,1048-09-01,,64.4,1,1
6340,1047-48,pass,enrolled,1048-09-01,2.0,46.05,2,2
6341,1047-48,pass,enrolled,1048-09-01,2.0,63.6,4,4
6342,1047-48,pass,enrolled,1048-09-01,2.0,61.15,4,4
6343,1047-48,fail,repeating,1048-09-01,1.0,45.3,3,4
6344,1047-48,pass,enrolled,1048-09-01,2.0,53.4,1,1
6345,1047-48,pass,enrolled,1048-09-01,2.0,62.5,1,1
6346,1047-48,pass,enrolled,1048-09-01,2.0,66.85,4,4
6347,1047-48,pass,enrolled,1048-09-01,2.0,74.97,4,4
6348,1047-48,pass,enrolled,1048-09-01,2.0,70.4,2,2
6349,1047-48,pass,enrolled,1048-09-01,2.0,50.4,4,4
6350,1047-48,pass,enrolled,1048-09-01,2.0,69.58,4,4
6351,1047-48,pass,enrolled,1048-09-01,2.0,65.4,4,4
6352,1047-48,pass,enrolled,1048-09-01,2.0,63.9,4,4
6353,1047-48,pass,enrolled,1048-09-01,2.0,49.98,4,4
6354,1047-48,pass,enrolled,1048-09-01,2.0,75.0,1,1
6355,1047-48,pass,enrolled,1048-09-01,2.0,62.5,1,1
6356,1047-48,pass,enrolled,1048-09-01,2.0,60.7,1,1
6357,1047-48,pass,enrolled,1048-09-01,2.0,61.77,3,3
6358,1047-48,pass,enrolled,1048-09-01,2.0,56.65,2,2
6359,1047-48,pass,enrolled,1048-09-01,2.0,78.58,4,4
636,1047-48,pass,enrolled,1048-09-01,3.0,65.0,4,4
6360,1047-48,pass,enrolled,1048-09-01,2.0,53.67,4,4
6361,1047-48,pass,enrolled,1048-09-01,2.0,66.23,3,3
6362,1047-48,pass,enrolled,1048-09-01,2.0,58.87,3,3
6363,1047-48,pass,enrolled,1048-09-01,2.0,61.8,1,1
6364,1047-48,pass,enrolled,1048-09-01,2.0,71.6,2,2
6365,1047-48,pass,enrolled,1048-09-01,2.0,91.6,1,1
6366,1047-48,pass,enrolled,1048-09-01,2.0,50.1,2,2
6367,1047-48,pass,enrolled,1048-09-01,2.0,62.05,2,2
6368,1047-48,pass,enrolled,1048-09-01,2.0,74.58,4,4
6369,1047-48,pass,enrolled,1048-09-01,2.0,64.97,3,3
6370,1047-48,pass,enrolled,1048-09-01,2.0,71.25,2,2
6371,1047-48,fail,repeating,1048-09-01,1.0,48.83,2,3
6372,1047-48,fail,withdrawn,1048-09-01,,43.9,3,4
6373,1047-48,pass,enrolled,1048-09-01,2.0,51.15,4,4
6374,1047-48,pass,enrolled,1048-09-01,2.0,62.3,1,1
6375,1047-48,pass,enrolled,1048-09-01,2.0,60.6,4,4
6376,1047-48,pass,enrolled,1048-09-01,2.0,70.17,4,4
6377,1047-48,pass,enrolled,1048-09-01,2.0,66.97,4,4
6378,1047-48,pass,enrolled,1048-09-01,2.0,64.6,1,1
6379,1047-48,pass,enrolled,1048-09-01,2.0,65.4,1,1
6380,1047-48,pass,enrolled,1048-09-01,2.0,53.52,4,4
6381,1047-48,pass,enrolled,1048-09-01,2.0,69.25,4,4
6382,1047-48,pass,enrolled,1048-09-01,2.0,66.17,3,3
6383,1047-48,pass,enrolled,1048-09-01,2.0,68.77,3,3
6384,1047-48,pass,enrolled,1048-09-01,2.0,59.62,4,4
6385,1047-48,pass,enrolled,1048-09-01,2.0,62.62,4,4
6386,1047-48,pass,enrolled,1048-09-01,2.0,54.9,1,1
6387,1047-48,pass,enrolled,1048-09-01,2.0,70.55,4,4
6388,1047-48,pass,enrolled,1048-09-01,2.0,55.7,2,2
6389,1047-48,pass,enrolled,1048-09-01,2.0,55.2,4,4
6390,1047-48,pass,enrolled,1048-09-01,2.0,63.03,3,3
6391,1047-48,pass,enrolled,1048-09-01,2.0,52.7,1,1
6392,1047-48,fail,repeating,1048-09-01,1.0,56.23,3,4
6393,1047-48,pass,withdrawn,1048-09-01,,78.5,4,4
6394,1047-48,pass,enrolled,1048-09-01,2.0,62.95,4,4
6395,1047-48,pass,enrolled,1048-09-01,2.0,70.45,2,2
6396,1047-48,pass,enrolled,1048-09-01,2.0,61.47,3,3
6397,1047-48,pass,enrolled,1048-09-01,2.0,61.35,4,4
6398,1047-48,fail,repeating,1048-09-01,1.0,52.35,3,4
6399,1047-48,pass,enrolled,1048-09-01,2.0,66.15,4,4
6400,1047-48,pass,enrolled,1048-09-01,2.0,75.3,2,2
6401,1047-48,pass,enrolled,1048-09-01,2.0,63.55,4,4
6402,1047-48,pass,enrolled,1048-09-01,2.0,52.9,1,1
6403,1047-48,pass,enrolled,1048-09-01,2.0,69.83,4,4
6404,1047-48,pass,enrolled,1048-09-01,2.0,84.6,1,1
6405,1047-48,pass,enrolled,1048-09-01,2.0,80.0,1,1
6406,1047-48,pass,enrolled,1048-09-01,2.0,73.38,4,4
6407,1047-48,pass,enrolled,1048-09-01,2.0,85.5,1,1
6408,1047-48,pass,enrolled,1048-09-01,2.0,52.23,4,4
6409,1047-48,pass,enrolled,1048-09-01,2.0,61.97,3,3
641,1047-48,pass,enrolled,1048-09-01,3.0,71.1,4,4
6410,1047-48,pass,enrolled,1048-09-01,2.0,63.5,3,3
6411,1047-48,pass,enrolled,1048-09-01,2.0,64.2,1,1
6412,1047-48,pass,enrolled,1048-09-01,2.0,70.33,4,4
6413,1047-48,pass,enrolled,1048-09-01,2.0,65.78,4,4
6414,1047-48,pass,enrolled,1048-09-01,2.0,48.67,4,4
6415,1047-48,pass,enrolled,1048-09-01,2.0,65.62,4,4
6416,1047-48,pass,enrolled,1048-09-01,2.0,57.4,4,4
6417,1047-48,pass,enrolled,1048-09-01,2.0,68.0,1,1
6418,1047-48,pass,enrolled,1048-09-01,2.0,67.0,2,2
6419,1047-48,pass,enrolled,1048-09-01,2.0,74.15,2,2
642,1047-48,pass,enrolled,1048-09-01,2.0,66.67,4,4
6420,1047-48,pass,enrolled,1048-09-01,2.0,73.58,4,4
6421,1047-48,pass,enrolled,1048-09-01,2.0,55.0,3,3
6422,1047-48,pass,enrolled,1048-09-01,2.0,67.4,1,1
6423,1047-48,pass,enrolled,1048-09-01,2.0,75.3,1,1
6424,1047-48,pass,enrolled,1048-09-01,2.0,53.1,4,4
6425,1047-48,pass,enrolled,1048-09-01,2.0,66.5,1,1
6426,1047-48,pass,enrolled,1048-09-01,2.0,56.5,2,2
6427,1047-48,pass,enrolled,1048-09-01,2.0,75.1,4,4
6428,1047-48,pass,enrolled,1048-09-01,2.0,49.77,3,3
6429,1047-48,pass,enrolled,1048-09-01,2.0,67.9,2,2
6430,1047-48,pass,enrolled,1048-09-01,2.0,53.52,4,4
6431,1047-48,fail,repeating,1048-09-01,1.0,47.85,3,4
6432,1047-48,pass,enrolled,1048-09-01,2.0,53.05,4,4
6433,1047-48,pass,enrolled,1048-09-01,2.0,50.1,1,1
6434,1047-48,pass,enrolled,1048-09-01,2.0,69.93,3,3
6435,1047-48,pass,enrolled,1048-09-01,2.0,57.03,3,3
6436,1047-48,pass,enrolled,1048-09-01,2.0,55.27,4,4
6437,1047-48,pass,enrolled,1048-09-01,2.0,69.53,4,4
6438,1047-48,pass,enrolled,1048-09-01,2.0,58.93,3,3
6439,1047-48,pass,withdrawn,1048-09-01,,53.9,4,4
6440,1047-48,pass,enrolled,1048-09-01,2.0,50.4,1,1
6441,1047-48,pass,enrolled,1048-09-01,2.0,71.45,4,4
6442,1047-48,pass,enrolled,1048-09-01,2.0,55.45,4,4
6443,1047-48,pass,enrolled,1048-09-01,2.0,60.0,2,2
6444,1047-48,fail,repeating,1048-09-01,1.0,53.77,3,4
6445,1047-48,pass,enrolled,1048-09-01,2.0,72.33,4,4
6446,1047-48,pass,enrolled,1048-09-01,2.0,71.27,3,3
6447,1047-48,pass,enrolled,1048-09-01,2.0,55.15,2,2
6448,1047-48,pass,enrolled,1048-09-01,2.0,58.35,4,4
6449,1047-48,pass,enrolled,1048-09-01,2.0,54.8,2,2
6450,1047-48,pass,enrolled,1048-09-01,2.0,60.9,4,4
6451,1047-48,pass,enrolled,1048-09-01,2.0,61.6,1,1
6452,1047-48,pass,enrolled,1048-09-01,2.0,79.6,1,1
6453,1047-48,pass,enrolled,1048-09-01,2.0,58.35,2,2
6454,1047-48,pass,enrolled,1048-09-01,2.0,60.7,1,1
6455,1047-48,pass,enrolled,1048-09-01,2.0,75.9,4,4
6456,1047-48,pass,enrolled,1048-09-01,2.0,69.95,4,4
6457,1047-48,pass,enrolled,1048-09-01,2.0,60.3,1,1
6458,1047-48,pass,enrolled,1048-09-01,2.0,61.85,4,4
6459,1047-48,pass,enrolled,1048-09-01,2.0,52.45,4,4
646,1047-48,pass,enrolled,1048-09-01,3.0,55.7,1,1
6460,1047-48,pass,enrolled,1048-09-01,2.0,78.0,4,4
6461,1047-48,pass,enrolled,1048-09-01,2.0,57.23,4,4
6462,1047-48,pass,enrolled,1048-09-01,2.0,53.2,1,1
6463,1047-48,pass,enrolled,1048-09-01,2.0,51.95,2,2
6464,1047-48,pass,enrolled,1048-09-01,2.0,53.27,3,3
6465,1047-48,fail,withdrawn,1048-09-01,,44.0,2,3
6466,1047-48,pass,enrolled,1048-09-01,2.0,52.6,2,2
6467,1047-48,pass,enrolled,1048-09-01,2.0,55.0,4,4
6468,1047-48,pass,enrolled,1048-09-01,2.0,67.4,1,1
6469,1047-48,pass,withdrawn,1048-09-01,,53.95,4,4
6470,1047-48,pass,enrolled,1048-09-01,2.0,48.9,4,4
6471,1047-48,pass,enrolled,1048-09-01,2.0,65.5,2,2
6472,1047-48,pass,enrolled,1048-09-01,2.0,69.8,4,4
6473,1047-48,pass,enrolled,1048-09-01,2.0,70.2,3,3
6474,1047-48,pass,enrolled,1048-09-01,2.0,63.08,4,4
6475,1047-48,pass,enrolled,1048-09-01,2.0,93.2,1,1
6476,1047-48,pass,enrolled,1048-09-01,2.0,79.2,2,2
6477,1047-48,pass,enrolled,1048-09-01,2.0,60.0,3,3
6478,1047-48,pass,enrolled,1048-09-01,2.0,72.7,4,4
6479,1047-48,fail,repeating,1048-09-01,1.0,46.8,2,3
6480,1047-48,pass,enrolled,1048-09-01,2.0,73.65,2,2
6481,1047-48,pass,enrolled,1048-09-01,2.0,54.48,4,4
6482,1047-48,pass,enrolled,1048-09-01,2.0,61.02,4,4
6483,1047-48,pass,enrolled,1048-09-01,2.0,60.75,2,2
6484,1047-48,pass,enrolled,1048-09-01,2.0,64.3,2,2
6485,1047-48,pass,enrolled,1048-09-01,2.0,40.5,1,1
6486,1047-48,pass,enrolled,1048-09-01,2.0,75.1,1,1
6487,1047-48,pass,enrolled,1048-09-01,2.0,67.0,2,2
6488,1047-48,pass,enrolled,1048-09-01,2.0,79.07,3,3
6489,1047-48,pass,enrolled,1048-09-01,2.0,73.92,4,4
6490,1047-48,pass,enrolled,1048-09-01,2.0,55.52,4,4
6491,1047-48,pass,enrolled,1048-09-01,2.0,72.08,4,4
6492,1047-48,pass,enrolled,1048-09-01,2.0,83.2,1,1
6493,1047-48,pass,enrolled,1048-09-01,2.0,70.45,4,4
6494,1047-48,pass,enrolled,1048-09-01,2.0,65.9,2,2
6495,1047-48,pass,enrolled,1048-09-01,2.0,74.88,4,4
6496,1047-48,pass,enrolled,1048-09-01,2.0,58.4,4,4
6497,1047-48,pass,enrolled,1048-09-01,2.0,54.9,1,1
6498,1047-48,fail,repeating,1048-09-01,1.0,40.5,3,4
6499,1047-48,pass,enrolled,1048-09-01,2.0,79.0,2,2
65,1047-48,pass,enrolled,1048-09-01,3.0,69.85,4,4
6500,1047-48,pass,enrolled,1048-09-01,2.0,80.3,1,1
6501,1047-48,pass,enrolled,1048-09-01,2.0,56.35,4,4
6502,1047-48,pass,enrolled,1048-09-01,2.0,67.5,2,2
6503,1047-48,fail,withdrawn,1048-09-01,,52.15,3,4
6504,1047-48,pass,enrolled,1048-09-01,2.0,53.58,4,4
6505,1047-48,pass,enrolled,1048-09-01,2.0,64.28,4,4
6506,1047-48,pass,enrolled,1048-09-01,2.0,64.22,4,4
6507,1047-48,pass,enrolled,1048-09-01,2.0,58.0,1,1
6508,1047-48,pass,enrolled,1048-09-01,2.0,77.0,2,2
6509,1047-48,pass,enrolled,1048-09-01,2.0,76.2,1,1
6510,1047-48,pass,enrolled,1048-09-01,2.0,79.1,4,4
6511,1047-48,pass,enrolled,1048-09-01,2.0,81.0,1,1
6512,1047-48,pass,enrolled,1048-09-01,2.0,67.0,3,3
6513,1047-48,pass,withdrawn,1048-09-01,,71.07,3,3
6514,1047-48,fail,repeating,1048-09-01,1.0,49.35,3,4
6515,1047-48,pass,enrolled,1048-09-01,2.0,77.1,1,1
6516,1047-48,pass,enrolled,1048-09-01,2.0,49.27,3,3
6517,1047-48,pass,enrolled,1048-09-01,2.0,60.48,4,4
6518,1047-48,pass,enrolled,1048-09-01,2.0,65.2,3,3
6519,1047-48,pass,enrolled,1048-09-01,2.0,57.88,4,4
6520,1047-48,pass,enrolled,1048-09-01,2.0,52.1,1,1
6521,1047-48,pass,enrolled,1048-09-01,2.0,80.3,2,2
6522,1047-48,pass,enrolled,1048-09-01,2.0,77.35,4,4
6523,1047-48,pass,enrolled,1048-09-01,2.0,75.8,4,4
6524,1047-48,fail,repeating,1048-09-01,1.0,60.77,2,3
6525,1047-48,pass,enrolled,1048-09-01,2.0,64.55,4,4
6526,1047-48,pass,enrolled,1048-09-01,2.0,60.53,3,3
6527,1047-48,pass,enrolled,1048-09-01,2.0,78.8,1,1
6528,1047-48,pass,enrolled,1048-09-01,2.0,74.0,1,1
6529,1047-48,pass,enrolled,1048-09-01,2.0,68.7,4,4
653,1047-48,fail,repeating,1048-09-01,1.0,54.27,3,4
6530,1047-48,fail,withdrawn,1048-09-01,,32.75,0,2
6531,1047-48,pass,enrolled,1048-09-01,2.0,62.3,4,4
6532,1047-48,pass,enrolled,1048-09-01,2.0,73.95,4,4
6533,1047-48,pass,enrolled,1048-09-01,2.0,54.9,1,1
6534,1047-48,pass,enrolled,1048-09-01,2.0,63.2,1,1
6535,1047-48,pass,enrolled,1048-09-01,2.0,70.0,4,4
6536,1047-48,pass,enrolled,1048-09-01,2.0,57.17,3,3
6537,1047-48,pass,enrolled,1048-09-01,2.0,88.6,1,1
6538,1047-48,pass,enrolled,1048-09-01,2.0,63.27,3,3
6539,1047-48,pass,enrolled,1048-09-01,2.0,63.78,4,4
6540,1047-48,pass,enrolled,1048-09-01,2.0,59.27,4,4
6541,1047-48,fail,repeating,1048-09-01,1.0,47.93,2,3
6542,1047-48,pass,enrolled,1048-09-01,2.0,63.27,4,4
6543,1047-48,pass,enrolled,1048-09-01,2.0,56.35,2,2
6544,1047-48,pass,enrolled,1048-09-01,2.0,71.43,4,4
6545,1047-48,pass,enrolled,1048-09-01,2.0,55.85,2,2
6546,1047-48,pass,enrolled,1048-09-01,2.0,61.95,4,4
6547,1047-48,pass,enrolled,1048-09-01,2.0,72.25,2,2
6548,1047-48,pass,enrolled,1048-09-01,2.0,53.98,4,4
6549,1047-48,pass,enrolled,1048-09-01,2.0,53.27,4,4
6550,1047-48,pass,enrolled,1048-09-01,2.0,62.75,2,2
6551,1047-48,pass,enrolled,1048-09-01,2.0,59.12,4,4
6552,1047-48,pass,enrolled,1048-09-01,2.0,67.83,4,4
6553,1047-48,pass,enrolled,1048-09-01,2.0,68.1,3,3
6554,1047-48,pass,enrolled,1048-09-01,2.0,63.88,4,4
6555,1047-48,pass,enrolled,1048-09-01,2.0,77.6,3,3
6556,1047-48,pass,enrolled,1048-09-01,2.0,72.12,4,4
6557,1047-48,pass,enrolled,1048-09-01,2.0,61.15,4,4
6558,1047-48,pass,enrolled,1048-09-01,2.0,52.93,3,3
6559,1047-48,pass,withdrawn,1048-09-01,,53.67,4,4
6560,1047-48,pass,enrolled,1048-09-01,2.0,57.83,4,4
6561,1047-48,pass,enrolled,1048-09-01,2.0,71.45,4,4
6562,1047-48,pass,enrolled,1048-09-01,2.0,61.42,4,4
6563,1047-48,pass,enrolled,1048-09-01,2.0,59.9,2,2
6564,1047-48,fail,withdrawn,1048-09-01,,47.6,3,4
6565,1047-48,pass,enrolled,1048-09-01,2.0,85.2,1,1
6566,1047-48,pass,enrolled,1048-09-01,2.0,53.75,2,2
6567,1047-48,fail,repeating,1048-09-01,1.0,52.12,3,4
6568,1047-48,pass,enrolled,1048-09-01,2.0,59.25,2,2
6569,1047-48,pass,enrolled,1048-09-01,2.0,63.85,2,2
657,1047-48,pass,enrolled,1048-09-01,3.0,73.53,4,4
6570,1047-48,pass,withdrawn,1048-09-01,,78.15,4,4
6571,1047-48,pass,enrolled,1048-09-01,2.0,55.95,4,4
6572,1047-48,pass,enrolled,1048-09-01,2.0,76.7,2,2
6573,1047-48,pass,enrolled,1048-09-01,2.0,59.97,4,4
6574,1047-48,pass,enrolled,1048-09-01,2.0,53.0,2,2
6575,1047-48,pass,enrolled,1048-09-01,2.0,83.8,1,1
6576,1047-48,pass,enrolled,1048-09-01,2.0,72.3,4,4
6577,1047-48,pass,enrolled,1048-09-01,2.0,69.95,2,2
6578,1047-48,pass,enrolled,1048-09-01,2.0,66.6,1,1
6579,1047-48,pass,enrolled,1048-09-01,2.0,57.0,2,2
6580,1047-48,pass,enrolled,1048-09-01,2.0,77.35,4,4
6581,1047-48,pass,enrolled,1048-09-01,2.0,69.2,2,2
6582,1047-48,pass,enrolled,1048-09-01,2.0,47.35,2,2
6583,1047-48,pass,enrolled,1048-09-01,2.0,54.7,4,4
6584,1047-48,pass,enrolled,1048-09-01,2.0,83.93,3,3
6585,1047-48,pass,enrolled,1048-09-01,2.0,76.17,4,4
6586,1047-48,pass,enrolled,1048-09-01,2.0,62.5,2,2
6587,1047-48,pass,enrolled,1048-09-01,2.0,71.85,2,2
6588,1047-48,pass,enrolled,1048-09-01,2.0,51.3,3,3
6589,1047-48,pass,withdrawn,1048-09-01,,68.7,2,2
659,1047-48,pass,enrolled,1048-09-01,2.0,57.67,3,3
6590,1047-48,pass,enrolled,1048-09-01,2.0,69.4,2,2
6591,1047-48,pass,enrolled,1048-09-01,2.0,50.98,4,4
6592,1047-48,pass,enrolled,1048-09-01,2.0,89.9,1,1
