student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
702,1048-49,pass,enrolled,1049-09-01,3.0,50.35,2,2
703,1048-49,pass,enrolled,1049-09-01,3.0,53.3,3,3
704,1048-49,pass,enrolled,1049-09-01,3.0,68.63,3,3
705,1048-49,pass,enrolled,1049-09-01,3.0,59.7,3,3
706,1048-49,pass,enrolled,1049-09-01,3.0,50.1,3,3
707,1048-49,pass,enrolled,1049-09-01,2.0,48.2,2,2
708,1048-49,pass,enrolled,1049-09-01,3.0,59.7,3,3
709,1048-49,pass,enrolled,1049-09-01,3.0,72.9,3,3
71,1048-49,pass,graduated,1049-09-01,,70.57,3,3
710,1048-49,pass,enrolled,1049-09-01,3.0,51.67,3,3
711,1048-49,pass,enrolled,1049-09-01,3.0,75.53,3,3
712,1048-49,pass,enrolled,1049-09-01,3.0,48.23,3,3
713,1048-49,pass,enrolled,1049-09-01,3.0,60.3,2,2
714,1048-49,pass,enrolled,1049-09-01,3.0,54.7,3,3
715,1048-49,pass,enrolled,1049-09-01,3.0,64.87,3,3
716,1048-49,pass,enrolled,1049-09-01,3.0,74.6,3,3
717,1048-49,pass,enrolled,1049-09-01,3.0,62.37,3,3
718,1048-49,pass,enrolled,1049-09-01,3.0,56.4,3,3
719,1048-49,pass,enrolled,1049-09-01,3.0,74.17,3,3
72,1048-49,pass,graduated,1049-09-01,,67.53,3,3
720,1048-49,pass,enrolled,1049-09-01,3.0,49.37,3,3
721,1048-49,pass,enrolled,1049-09-01,3.0,61.43,3,3
722,1048-49,pass,enrolled,1049-09-01,3.0,51.1,3,3
723,1048-49,pass,enrolled,1049-09-01,3.0,59.5,3,3
724,1048-49,pass,enrolled,1049-09-01,3.0,70.17,3,3
725,1048-49,pass,enrolled,1049-09-01,3.0,73.2,3,3
726,1048-49,pass,enrolled,1049-09-01,2.0,55.95,2,2
727,1048-49,pass,enrolled,1049-09-01,3.0,47.07,3,3
728,1048-49,pass,enrolled,1049-09-01,3.0,64.93,3,3
729,1048-49,pass,enrolled,1049-09-01,3.0,73.33,3,3
73,1048-49,pass,graduated,1049-09-01,,60.4,3,3
730,1048-49,pass,enrolled,1049-09-01,3.0,74.83,3,3
731,1048-49,pass,enrolled,1049-09-01,2.0,48.45,2,2
733,1048-49,pass,enrolled,1049-09-01,3.0,65.8,3,3
734,1048-49,pass,enrolled,1049-09-01,3.0,71.67,3,3
735,1048-49,pass,enrolled,1049-09-01,3.0,66.1,3,3
736,1048-49,pass,enrolled,1049-09-01,3.0,57.57,3,3
737,1048-49,pass,enrolled,1049-09-01,3.0,71.47,3,3
738,1048-49,pass,enrolled,1049-09-01,3.0,60.4,3,3
739,1048-49,pass,enrolled,1049-09-01,3.0,52.47,3,3
74,1048-49,pass,graduated,1049-09-01,,58.93,3,3
740,1048-49,pass,enrolled,1049-09-01,3.0,68.3,3,3
741,1048-49,fail,repeating,1049-09-01,2.0,48.93,2,3
742,1048-49,pass,enrolled,1049-09-01,3.0,70.8,3,3
743,1048-49,pass,enrolled,1049-09-01,3.0,67.97,3,3
744,1048-49,pass,enrolled,1049-09-01,3.0,59.57,3,3
745,1048-49,pass,enrolled,1049-09-01,3.0,60.4,3,3
746,1048-49,pass,enrolled,1049-09-01,3.0,67.3,3,3
747,1048-49,pass,enrolled,1049-09-01,3.0,52.7,2,2
748,1048-49,pass,enrolled,1049-09-01,3.0,57.67,3,3
749,1048-49,pass,enrolled,1049-09-01,3.0,68.2,3,3
75,1048-49,fail,repeating,1049-09-01,3.0,44.8,1,2
750,1048-49,pass,enrolled,1049-09-01,3.0,69.43,3,3
751,1048-49,pass,withdrawn,1049-09-01,,59.37,3,3
752,1048-49,pass,enrolled,1049-09-01,3.0,50.87,3,3
753,1048-49,pass,enrolled,1049-09-01,3.0,70.47,3,3
754,1048-49,pass,enrolled,1049-09-01,3.0,43.43,3,3
755,1048-49,pass,enrolled,1049-09-01,3.0,54.27,3,3
756,1048-49,pass,enrolled,1049-09-01,3.0,66.63,3,3
757,1048-49,pass,enrolled,1049-09-01,3.0,62.87,3,3
758,1048-49,pass,enrolled,1049-09-01,3.0,77.7,3,3
759,1048-49,pass,enrolled,1049-09-01,3.0,51.97,3,3
760,1048-49,pass,withdrawn,1049-09-01,,56.97,3,3
761,1048-49,pass,enrolled,1049-09-01,3.0,68.1,3,3
762,1048-49,pass,enrolled,1049-09-01,3.0,53.97,3,3
763,1048-49,pass,enrolled,1049-09-01,3.0,56.3,3,3
764,1048-49,pass,enrolled,1049-09-01,3.0,64.87,3,3
765,1048-49,pass,enrolled,1049-09-01,3.0,52.97,3,3
766,1048-49,pass,enrolled,1049-09-01,3.0,63.43,3,3
767,1048-49,pass,enrolled,1049-09-01,3.0,71.6,3,3
768,1048-49,pass,enrolled,1049-09-01,3.0,62.17,3,3
769,1048-49,pass,enrolled,1049-09-01,3.0,53.2,3,3
77,1048-49,pass,graduated,1049-09-01,,53.07,3,3
770,1048-49,pass,enrolled,1049-09-01,3.0,52.07,3,3
771,1048-49,pass,enrolled,1049-09-01,3.0,66.07,3,3
772,1048-49,fail,repeating,1049-09-01,2.0,47.57,2,3
773,1048-49,pass,enrolled,1049-09-01,3.0,72.03,3,3
774,1048-49,pass,enrolled,1049-09-01,3.0,60.93,3,3
775,1048-49,pass,enrolled,1049-09-01,3.0,80.3,3,3
776,1048-49,fail,repeating,1049-09-01,2.0,61.3,2,3
777,1048-49,pass,enrolled,1049-09-01,3.0,51.53,3,3
778,1048-49,pass,enrolled,1049-09-01,3.0,63.8,3,3
78,1048-49,fail,repeating,1049-09-01,3.0,54.43,2,3
780,1048-49,pass,enrolled,1049-09-01,3.0,57.0,2,2
781,1048-49,pass,enrolled,1049-09-01,3.0,61.37,3,3
782,1048-49,pass,enrolled,1049-09-01,3.0,54.4,3,3
783,1048-49,pass,enrolled,1049-09-01,3.0,56.93,3,3
784,1048-49,pass,enrolled,1049-09-01,3.0,64.3,3,3
785,1048-49,pass,enrolled,1049-09-01,3.0,66.27,3,3
786,1048-49,pass,enrolled,1049-09-01,3.0,67.5,3,3
787,1048-49,pass,withdrawn,1049-09-01,,47.63,3,3
789,1048-49,pass,enrolled,1049-09-01,3.0,66.1,3,3
79,1048-49,pass,graduated,1049-09-01,,52.17,3,3
790,1048-49,pass,enrolled,1049-09-01,3.0,51.57,3,3
791,1048-49,pass,enrolled,1049-09-01,3.0,55.23,3,3
792,1048-49,pass,enrolled,1049-09-01,3.0,57.77,3,3
793,1048-49,pass,enrolled,1049-09-01,3.0,68.1,3,3
794,1048-49,pass,enrolled,1049-09-01,3.0,63.23,3,3
795,1048-49,pass,enrolled,1049-09-01,3.0,52.37,3,3
796,1048-49,pass,enrolled,1049-09-01,3.0,69.57,3,3
797,1048-49,fail,repeating,1049-09-01,2.0,43.63,2,3
798,1048-49,pass,enrolled,1049-09-01,3.0,64.93,3,3
799,1048-49,pass,enrolled,1049-09-01,3.0,62.7,3,3
8,1048-49,pass,graduated,1049-09-01,,64.73,3,3
80,1048-49,pass,enrolled,1049-09-01,3.0,51.93,3,3
800,1048-49,pass,enrolled,1049-09-01,3.0,57.23,3,3
801,1048-49,pass,enrolled,1049-09-01,3.0,62.1,3,3
802,1048-49,pass,enrolled,1049-09-01,3.0,77.03,3,3
803,1048-49,fail,repeating,1049-09-01,2.0,45.27,2,3
804,1048-49,pass,enrolled,1049-09-01,3.0,51.8,3,3
805,1048-49,pass,enrolled,1049-09-01,3.0,52.8,3,3
806,1048-49,fail,repeating,1049-09-01,2.0,50.17,2,3
807,1048-49,pass,enrolled,1049-09-01,3.0,73.93,3,3
809,1048-49,pass,enrolled,1049-09-01,3.0,51.87,3,3
81,1048-49,fail,repeating,1049-09-01,3.0,42.63,2,3
810,1048-49,pass,enrolled,1049-09-01,3.0,57.47,3,3
811,1048-49,pass,enrolled,1049-09-01,3.0,48.5,3,3
812,1048-49,pass,enrolled,1049-09-01,2.0,58.43,3,3
813,1048-49,pass,enrolled,1049-09-01,3.0,59.6,3,3
814,1048-49,pass,enrolled,1049-09-01,3.0,66.5,3,3
815,1048-49,pass,enrolled,1049-09-01,3.0,58.03,3,3
816,1048-49,pass,enrolled,1049-09-01,3.0,59.9,3,3
817,1048-49,pass,enrolled,1049-09-01,3.0,59.37,3,3
818,1048-49,pass,enrolled,1049-09-01,3.0,68.23,3,3
819,1048-49,fail,repeating,1049-09-01,2.0,43.97,1,3
82,1048-49,pass,graduated,1049-09-01,,47.63,3,3
820,1048-49,pass,enrolled,1049-09-01,3.0,60.6,3,3
821,1048-49,pass,enrolled,1049-09-01,3.0,57.27,3,3
822,1048-49,pass,enrolled,1049-09-01,3.0,73.3,2,2
823,1048-49,pass,enrolled,1049-09-01,2.0,47.55,2,2
824,1048-49,pass,enrolled,1049-09-01,3.0,71.23,3,3
825,1048-49,pass,enrolled,1049-09-01,3.0,66.83,3,3
826,1048-49,pass,enrolled,1049-09-01,3.0,62.73,3,3
827,1048-49,pass,enrolled,1049-09-01,3.0,66.9,3,3
828,1048-49,pass,enrolled,1049-09-01,2.0,57.1,3,3
829,1048-49,pass,enrolled,1049-09-01,3.0,57.33,3,3
83,1048-49,pass,graduated,1049-09-01,,57.4,3,3
830,1048-49,pass,enrolled,1049-09-01,3.0,50.77,3,3
831,1048-49,fail,repeating,1049-09-01,2.0,58.23,2,3
832,1048-49,fail,repeating,1049-09-01,1.0,39.2,1,2
833,1048-49,pass,enrolled,1049-09-01,3.0,65.27,3,3
834,1048-49,pass,withdrawn,1049-09-01,,61.97,3,3
835,1048-49,pass,enrolled,1049-09-01,2.0,52.7,2,2
836,1048-49,pass,enrolled,1049-09-01,3.0,62.7,3,3
837,1048-49,pass,enrolled,1049-09-01,3.0,65.33,3,3
838,1048-49,fail,withdrawn,1049-09-01,,48.37,2,3
839,1048-49,pass,enrolled,1049-09-01,3.0,50.33,3,3
84,1048-49,pass,graduated,1049-09-01,,63.4,2,2
840,1048-49,pass,enrolled,1049-09-01,3.0,74.8,3,3
841,1048-49,pass,enrolled,1049-09-01,3.0,66.5,3,3
842,1048-49,pass,enrolled,1049-09-01,3.0,67.93,3,3
843,1048-49,fail,repeating,1049-09-01,2.0,46.5,2,3
844,1048-49,pass,enrolled,1049-09-01,3.0,52.73,3,3
846,1048-49,pass,enrolled,1049-09-01,3.0,64.73,3,3
847,1048-49,pass,enrolled,1049-09-01,3.0,65.73,3,3
848,1048-49,pass,enrolled,1049-09-01,3.0,61.6,3,3
849,1048-49,pass,enrolled,1049-09-01,3.0,63.5,3,3
85,1048-49,pass,graduated,1049-09-01,,71.4,3,3
850,1048-49,pass,enrolled,1049-09-01,3.0,64.67,3,3
851,1048-49,pass,enrolled,1049-09-01,3.0,56.97,3,3
852,1048-49,pass,enrolled,1049-09-01,3.0,51.2,3,3
853,1048-49,pass,enrolled,1049-09-01,3.0,49.4,3,3
854,1048-49,pass,enrolled,1049-09-01,3.0,65.27,3,3
855,1048-49,pass,withdrawn,1049-09-01,,68.5,3,3
856,1048-49,pass,enrolled,1049-09-01,3.0,59.5,3,3
857,1048-49,pass,enrolled,1049-09-01,3.0,55.13,3,3
858,1048-49,pass,enrolled,1049-09-01,3.0,64.9,3,3
859,1048-49,fail,withdrawn,1049-09-01,,53.23,2,3
860,1048-49,pass,enrolled,1049-09-01,3.0,74.17,3,3
861,1048-49,fail,repeating,1049-09-01,2.0,42.6,2,3
862,1048-49,pass,enrolled,1049-09-01,3.0,70.0,3,3
863,1048-49,pass,enrolled,1049-09-01,3.0,55.9,3,3
864,1048-49,pass,enrolled,1049-09-01,3.0,53.77,3,3
865,1048-49,pass,enrolled,1049-09-01,3.0,62.93,3,3
866,1048-49,pass,enrolled,1049-09-01,3.0,62.63,3,3
867,1048-49,pass,enrolled,1049-09-01,3.0,63.53,3,3
868,1048-49,pass,enrolled,1049-09-01,3.0,80.15,2,2
869,1048-49,pass,enrolled,1049-09-01,3.0,66.87,3,3
87,1048-49,pass,graduated,1049-09-01,,64.03,3,3
870,1048-49,pass,withdrawn,1049-09-01,,52.03,3,3
871,1048-49,pass,enrolled,1049-09-01,3.0,70.87,3,3
872,1048-49,pass,enrolled,1049-09-01,3.0,77.07,3,3
873,1048-49,pass,enrolled,1049-09-01,3.0,71.13,3,3
874,1048-49,pass,enrolled,1049-09-01,3.0,79.8,3,3
875,1048-49,pass,enrolled,1049-09-01,3.0,68.43,3,3
876,1048-49,pass,enrolled,1049-09-01,3.0,56.93,3,3
877,1048-49,pass,enrolled,1049-09-01,3.0,73.87,3,3
878,1048-49,pass,enrolled,1049-09-01,3.0,69.33,3,3
879,1048-49,pass,enrolled,1049-09-01,3.0,55.9,3,3
88,1048-49,fail,repeating,1049-09-01,3.0,50.57,2,3
880,1048-49,pass,enrolled,1049-09-01,3.0,71.7,3,3
881,1048-49,fail,repeating,1049-09-01,1.0,40.6,1,2
882,1048-49,pass,enrolled,1049-09-01,3.0,58.33,3,3
883,1048-49,pass,enrolled,1049-09-01,3.0,65.53,3,3
884,1048-49,pass,enrolled,1049-09-01,3.0,56.8,3,3
885,1048-49,pass,enrolled,1049-09-01,3.0,52.67,3,3
886,1048-49,pass,enrolled,1049-09-01,3.0,57.47,3,3
887,1048-49,pass,enrolled,1049-09-01,3.0,58.5,3,3
889,1048-49,pass,enrolled,1049-09-01,3.0,55.93,3,3
890,1048-49,fail,withdrawn,1049-09-01,,50.53,2,3
891,1048-49,pass,enrolled,1049-09-01,3.0,62.9,3,3
892,1048-49,pass,enrolled,1049-09-01,3.0,59.5,3,3
893,1048-49,pass,enrolled,1049-09-01,3.0,61.53,3,3
894,1048-49,pass,enrolled,1049-09-01,2.0,59.5,2,2
895,1048-49,pass,enrolled,1049-09-01,3.0,60.87,3,3
896,1048-49,pass,enrolled,1049-09-01,3.0,48.4,3,3
897,1048-49,pass,enrolled,1049-09-01,3.0,63.87,3,3
898,1048-49,pass,enrolled,1049-09-01,3.0,53.9,3,3
899,1048-49,pass,enrolled,1049-09-01,3.0,60.2,3,3
9,1048-49,pass,graduated,1049-09-01,,49.73,3,3
90,1048-49,pass,graduated,1049-09-01,,59.37,3,3
900,1048-49,pass,enrolled,1049-09-01,3.0,56.23,3,3
901,1048-49,pass,enrolled,1049-09-01,3.0,53.93,3,3
902,1048-49,pass,enrolled,1049-09-01,3.0,64.77,3,3
903,1048-49,pass,enrolled,1049-09-01,3.0,55.77,3,3
904,1048-49,pass,enrolled,1049-09-01,3.0,57.5,2,2
905,1048-49,pass,enrolled,1049-09-01,3.0,75.87,3,3
906,1048-49,fail,repeating,1049-09-01,2.0,48.93,2,3
907,1048-49,pass,enrolled,1049-09-01,3.0,75.5,3,3
908,1048-49,pass,enrolled,1049-09-01,3.0,59.6,3,3
909,1048-49,pass,enrolled,1049-09-01,3.0,67.47,3,3
91,1048-49,pass,graduated,1049-09-01,,56.23,3,3
910,1048-49,pass,enrolled,1049-09-01,3.0,55.73,3,3
911,1048-49,pass,enrolled,1049-09-01,3.0,48.73,3,3
912,1048-49,pass,enrolled,1049-09-01,3.0,68.43,3,3
913,1048-49,pass,enrolled,1049-09-01,3.0,51.6,3,3
914,1048-49,pass,withdrawn,1049-09-01,,54.43,3,3
915,1048-49,pass,enrolled,1049-09-01,3.0,60.5,3,3
916,1048-49,pass,enrolled,1049-09-01,3.0,47.75,2,2
917,1048-49,fail,withdrawn,1049-09-01,,45.2,2,3
918,1048-49,pass,enrolled,1049-09-01,3.0,65.43,3,3
92,1048-49,pass,graduated,1049-09-01,,67.2,3,3
920,1048-49,pass,enrolled,1049-09-01,3.0,59.53,3,3
921,1048-49,pass,enrolled,1049-09-01,3.0,77.63,3,3
922,1048-49,pass,enrolled,1049-09-01,3.0,55.3,3,3
923,1048-49,pass,enrolled,1049-09-01,3.0,63.13,3,3
924,1048-49,pass,enrolled,1049-09-01,3.0,73.77,3,3
925,1048-49,pass,enrolled,1049-09-01,3.0,47.5,2,2
926,1048-49,pass,enrolled,1049-09-01,3.0,68.57,3,3
927,1048-49,pass,enrolled,1049-09-01,3.0,53.73,3,3
928,1048-49,pass,enrolled,1049-09-01,3.0,66.87,3,3
929,1048-49,pass,enrolled,1049-09-01,3.0,58.27,3,3
93,1048-49,pass,enrolled,1049-09-01,3.0,46.37,3,3
930,1048-49,fail,repeating,1049-09-01,2.0,53.73,2,3
931,1048-49,pass,enrolled,1049-09-01,3.0,70.23,3,3
932,1048-49,pass,enrolled,1049-09-01,3.0,55.4,3,3
934,1048-49,pass,enrolled,1049-09-01,3.0,46.1,3,3
936,1048-49,pass,enrolled,1049-09-01,3.0,61.97,3,3
937,1048-49,pass,enrolled,1049-09-01,3.0,76.7,3,3
938,1048-49,pass,enrolled,1049-09-01,3.0,54.17,3,3
939,1048-49,pass,enrolled,1049-09-01,3.0,54.37,3,3
94,1048-49,pass,graduated,1049-09-01,,48.5,3,3
940,1048-49,pass,enrolled,1049-09-01,3.0,61.3,3,3
941,1048-49,fail,repeating,1049-09-01,2.0,41.0,2,3
942,1048-49,pass,enrolled,1049-09-01,3.0,70.0,2,2
943,1048-49,pass,enrolled,1049-09-01,3.0,50.9,3,3
944,1048-49,pass,enrolled,1049-09-01,3.0,53.37,3,3
945,1048-49,pass,enrolled,1049-09-01,3.0,65.27,3,3
946,1048-49,pass,enrolled,1049-09-01,3.0,62.83,3,3
947,1048-49,pass,enrolled,1049-09-01,3.0,70.4,3,3
948,1048-49,fail,repeating,1049-09-01,2.0,64.67,2,3
949,1048-49,pass,enrolled,1049-09-01,3.0,55.4,3,3
95,1048-49,pass,graduated,1049-09-01,,59.67,3,3
950,1048-49,pass,enrolled,1049-09-01,3.0,80.5,3,3
951,1048-49,pass,enrolled,1049-09-01,3.0,61.9,3,3
952,1048-49,pass,enrolled,1049-09-01,3.0,60.13,3,3
953,1048-49,pass,enrolled,1049-09-01,3.0,46.9,3,3
954,1048-49,pass,enrolled,1049-09-01,3.0,64.3,3,3
955,1048-49,pass,enrolled,1049-09-01,3.0,62.63,3,3
956,1048-49,pass,enrolled,1049-09-01,3.0,67.03,3,3
957,1048-49,pass,enrolled,1049-09-01,3.0,52.63,3,3
958,1048-49,pass,enrolled,1049-09-01,3.0,47.57,3,3
959,1048-49,pass,enrolled,1049-09-01,3.0,58.53,3,3
96,1048-49,pass,graduated,1049-09-01,,60.47,3,3
960,1048-49,pass,enrolled,1049-09-01,3.0,64.0,3,3
961,1048-49,pass,enrolled,1049-09-01,3.0,55.53,3,3
963,1048-49,fail,withdrawn,1049-09-01,,46.23,2,3
965,1048-49,pass,enrolled,1049-09-01,3.0,53.63,3,3
966,1048-49,pass,enrolled,1049-09-01,3.0,71.0,3,3
967,1048-49,pass,enrolled,1049-09-01,3.0,69.3,3,3
968,1048-49,pass,enrolled,1049-09-01,3.0,57.77,3,3
969,1048-49,fail,withdrawn,1049-09-01,,38.93,1,3
97,1048-49,fail,repeating,1049-09-01,3.0,45.97,2,3
970,1048-49,pass,enrolled,1049-09-01,3.0,66.33,3,3
971,1048-49,pass,enrolled,1049-09-01,3.0,59.47,3,3
972,1048-49,pass,enrolled,1049-09-01,3.0,56.9,3,3
973,1048-49,fail,withdrawn,1049-09-01,,55.7,2,3
974,1048-49,pass,enrolled,1049-09-01,3.0,66.63,3,3
975,1048-49,pass,enrolled,1049-09-01,3.0,52.0,3,3
976,1048-49,pass,enrolled,1049-09-01,2.0,56.6,2,2
977,1048-49,pass,enrolled,1049-09-01,3.0,55.2,3,3
978,1048-49,pass,enrolled,1049-09-01,3.0,67.93,3,3
979,1048-49,pass,enrolled,1049-09-01,3.0,63.97,3,3
98,1048-49,fail,withdrawn,1049-09-01,,45.43,2,3
980,1048-49,pass,enrolled,1049-09-01,3.0,55.43,3,3
981,1048-49,pass,enrolled,1049-09-01,3.0,49.83,3,3
982,1048-49,pass,enrolled,1049-09-01,3.0,69.27,3,3
983,1048-49,fail,withdrawn,1049-09-01,,48.3,2,3
984,1048-49,pass,enrolled,1049-09-01,3.0,54.87,3,3
985,1048-49,pass,enrolled,1049-09-01,3.0,75.07,3,3
986,1048-49,pass,enrolled,1049-09-01,3.0,54.97,3,3
987,1048-49,pass,enrolled,1049-09-01,3.0,76.9,3,3
988,1048-49,pass,enrolled,1049-09-01,3.0,64.83,3,3
989,1048-49,pass,withdrawn,1049-09-01,,62.27,3,3
99,1048-49,pass,graduated,1049-09-01,,58.7,3,3
990,1048-49,pass,enrolled,1049-09-01,3.0,71.4,3,3
991,1048-49,pass,enrolled,1049-09-01,3.0,56.3,3,3
992,1048-49,pass,enrolled,1049-09-01,3.0,64.1,3,3
993,1048-49,pass,enrolled,1049-09-01,3.0,70.87,3,3
994,1048-49,pass,enrolled,1049-09-01,3.0,56.93,3,3
995,1048-49,pass,enrolled,1049-09-01,3.0,52.93,3,3
996,1048-49,pass,enrolled,1049-09-01,3.0,72.27,3,3
997,1048-49,pass,enrolled,1049-09-01,3.0,50.85,2,2
998,1048-49,pass,withdrawn,1049-09-01,,67.87,3,3
100,1049-50,pass,graduated,1050-09-01,,53.9,3,3
1000,1049-50,fail,repeating,1050-09-01,2.0,55.67,2,3
1001,1049-50,pass,enrolled,1050-09-01,3.0,57.57,3,3
1002,1049-50,pass,withdrawn,1050-09-01,,62.6,2,2
1003,1049-50,pass,enrolled,1050-09-01,3.0,67.5,3,3
1004,1049-50,pass,enrolled,1050-09-01,3.0,62.8,3,3
1005,1049-50,pass,withdrawn,1050-09-01,,58.93,3,3
1006,1049-50,pass,enrolled,1050-09-01,3.0,73.2,3,3
1007,1049-50,fail,repeating,1050-09-01,2.0,39.5,2,3
1008,1049-50,pass,enrolled,1050-09-01,3.0,53.3,3,3
1009,1049-50,pass,enrolled,1050-09-01,3.0,57.27,3,3
1010,1049-50,pass,enrolled,1050-09-01,3.0,50.73,3,3
1011,1049-50,pass,enrolled,1050-09-01,3.0,49.83,3,3
1012,1049-50,pass,withdrawn,1050-09-01,,56.23,3,3
1013,1049-50,pass,enrolled,1050-09-01,3.0,54.43,3,3
1014,1049-50,pass,enrolled,1050-09-01,3.0,71.43,3,3
1015,1049-50,fail,repeating,1050-09-01,2.0,47.7,2,3
1016,1049-50,pass,enrolled,1050-09-01,3.0,45.3,3,3
1017,1049-50,pass,enrolled,1050-09-01,3.0,53.37,3,3
1018,1049-50,pass,withdrawn,1050-09-01,,62.5,3,3
1019,1049-50,fail,repeating,1050-09-01,2.0,42.33,2,3
1020,1049-50,pass,enrolled,1050-09-01,2.0,48.3,2,2
1021,1049-50,pass,enrolled,1050-09-01,3.0,71.43,3,3
1022,1049-50,pass,enrolled,1050-09-01,3.0,56.13,3,3
1023,1049-50,fail,repeating,1050-09-01,2.0,44.6,2,3
1024,1049-50,fail,withdrawn,1050-09-01,,45.27,2,3
1025,1049-50,pass,enrolled,1050-09-01,3.0,64.63,3,3
1026,1049-50,pass,enrolled,1050-09-01,3.0,59.5,3,3
1027,1049-50,pass,enrolled,1050-09-01,3.0,80.13,3,3
1028,1049-50,fail,repeating,1050-09-01,2.0,43.17,2,3
1029,1049-50,pass,enrolled,1050-09-01,3.0,62.9,3,3
1030,1049-50,fail,withdrawn,1050-09-01,,50.43,2,3
1031,1049-50,pass,enrolled,1050-09-01,3.0,53.1,3,3
1032,1049-50,pass,enrolled,1050-09-01,3.0,47.95,2,2
1033,1049-50,pass,enrolled,1050-09-01,3.0,58.67,3,3
1034,1049-50,pass,enrolled,1050-09-01,3.0,53.23,3,3
1035,1049-50,pass,enrolled,1050-09-01,3.0,64.9,3,3
1036,1049-50,pass,enrolled,1050-09-01,3.0,63.03,3,3
1037,1049-50,pass,withdrawn,1050-09-01,,60.83,3,3
1038,1049-50,pass,enrolled,1050-09-01,3.0,69.63,3,3
1039,1049-50,pass,enrolled,1050-09-01,3.0,54.27,3,3
1040,1049-50,fail,repeating,1050-09-01,2.0,44.93,2,3
1041,1049-50,fail,repeating,1050-09-01,2.0,39.87,1,3
1042,1049-50,pass,enrolled,1050-09-01,3.0,72.07,3,3
1043,1049-50,pass,enrolled,1050-09-01,3.0,58.83,3,3
1045,1049-50,pass,enrolled,1050-09-01,3.0,65.93,3,3
1046,1049-50,pass,withdrawn,1050-09-01,,52.37,3,3
1047,1049-50,fail,repeating,1050-09-01,2.0,47.3,2,3
1048,1049-50,pass,enrolled,1050-09-01,2.0,42.25,2,2
1049,1049-50,pass,enrolled,1050-09-01,3.0,66.63,3,3
1050,1049-50,pass,enrolled,1050-09-01,3.0,62.8,3,3
1051,1049-50,pass,enrolled,1050-09-01,3.0,75.13,3,3
1052,1049-50,pass,enrolled,1050-09-01,3.0,73.57,3,3
1053,1049-50,pass,enrolled,1050-09-01,3.0,76.9,3,3
1055,1049-50,pass,enrolled,1050-09-01,3.0,50.8,3,3
1056,1049-50,fail,withdrawn,1050-09-01,,53.23,2,3
1057,1049-50,pass,enrolled,1050-09-01,3.0,68.1,3,3
1058,1049-50,pass,enrolled,1050-09-01,3.0,45.37,3,3
1059,1049-50,pass,enrolled,1050-09-01,3.0,55.63,3,3
1060,1049-50,pass,enrolled,1050-09-01,3.0,62.23,3,3
1061,1049-50,pass,enrolled,1050-09-01,3.0,49.4,3,3
1062,1049-50,pass,enrolled,1050-09-01,3.0,61.2,3,3
1063,1049-50,pass,enrolled,1050-09-01,3.0,64.9,2,2
1064,1049-50,fail,withdrawn,1050-09-01,,50.2,2,3
1065,1049-50,pass,enrolled,1050-09-01,3.0,66.53,3,3
1066,1049-50,pass,enrolled,1050-09-01,3.0,69.43,3,3
1067,1049-50,pass,enrolled,1050-09-01,3.0,52.67,3,3
1069,1049-50,pass,enrolled,1050-09-01,3.0,55.7,3,3
1070,1049-50,pass,withdrawn,1050-09-01,,48.83,3,3
1071,1049-50,pass,enrolled,1050-09-01,3.0,55.87,3,3
1072,1049-50,fail,repeating,1050-09-01,1.0,48.25,1,2
1073,1049-50,pass,enrolled,1050-09-01,3.0,49.47,3,3
1074,1049-50,pass,enrolled,1050-09-01,3.0,61.6,3,3
1075,1049-50,pass,enrolled,1050-09-01,3.0,66.6,3,3
1076,1049-50,pass,enrolled,1050-09-01,3.0,59.37,3,3
1077,1049-50,pass,enrolled,1050-09-01,3.0,54.8,2,2
1078,1049-50,pass,enrolled,1050-09-01,3.0,58.23,3,3
1079,1049-50,pass,enrolled,1050-09-01,3.0,57.47,3,3
1080,1049-50,pass,enrolled,1050-09-01,3.0,58.9,3,3
1081,1049-50,pass,enrolled,1050-09-01,3.0,59.23,3,3
1082,1049-50,pass,enrolled,1050-09-01,3.0,57.77,3,3
1083,1049-50,fail,repeating,1050-09-01,2.0,49.7,2,3
1084,1049-50,fail,repeating,1050-09-01,2.0,50.23,2,3
1086,1049-50,pass,enrolled,1050-09-01,2.0,59.93,3,3
1087,1049-50,pass,enrolled,1050-09-01,3.0,62.93,3,3
1088,1049-50,pass,enrolled,1050-09-01,3.0,55.87,3,3
1089,1049-50,pass,enrolled,1050-09-01,3.0,69.57,3,3
1090,1049-50,pass,enrolled,1050-09-01,3.0,53.03,3,3
1091,1049-50,pass,withdrawn,1050-09-01,,53.23,3,3
1092,1049-50,fail,repeating,1050-09-01,2.0,48.43,2,3
1093,1049-50,pass,enrolled,1050-09-01,3.0,60.57,3,3
1094,1049-50,fail,withdrawn,1050-09-01,,39.7,1,3
1095,1049-50,pass,enrolled,1050-09-01,3.0,59.93,3,3
1096,1049-50,pass,enrolled,1050-09-01,3.0,56.7,3,3
1097,1049-50,pass,enrolled,1050-09-01,3.0,52.4,3,3
1099,1049-50,fail,withdrawn,1050-09-01,,50.17,2,3
1100,1049-50,pass,enrolled,1050-09-01,3.0,69.97,3,3
1101,1049-50,pass,enrolled,1050-09-01,3.0,73.83,3,3
